STA,Date,Precip,WindGustSpd,MaxTemp,MinTemp,MeanTemp,Snowfall,PoorWeather,YR,MO,DA,PRCP,DR,SPD,MAX,MIN,MEA,SNF
10701,9/9/1940,9.652,,30,23.88888889,26.66666667,0,,40,9,9,0.38,,,86,75,80,0
10701,9/10/1940,0,,30.55555556,22.77777778,26.66666667,0,,40,9,10,0,,,87,73,80,0
10701,9/11/1940,5.334,,31.11111111,24.44444444,27.77777778,0,,40,9,11,0.21,,,88,76,82,0
10701,9/12/1940,0,,31.11111111,23.88888889,27.77777778,0,,40,9,12,0,,,88,75,82,0
10701,9/13/1940,12.7,,30,23.33333333,26.66666667,0,,40,9,13,0.5,,,86,74,80,0
10701,9/14/1940,13.97,,27.22222222,23.33333333,25.55555556,0,,40,9,14,0.55,,,81,74,78,0
10701,9/15/1940,1.016,,32.22222222,22.77777778,27.77777778,0,,40,9,15,0.04,,,90,73,82,0
10701,9/16/1940,0,,30.55555556,23.88888889,27.22222222,0,,40,9,16,0,,,87,75,81,0
10701,9/17/1940,T,,29.44444444,23.33333333,26.66666667,0,,40,9,17,T,,,85,74,80,0
10701,9/18/1940,18.796,,27.22222222,23.33333333,25.55555556,0,,40,9,18,0.74,,,81,74,78,0
10701,9/19/1940,0.762,,28.88888889,23.88888889,26.66666667,0,,40,9,19,0.03,,,84,75,80,0
10701,9/20/1940,39.37,,28.88888889,22.77777778,25.55555556,0,,40,9,20,1.55,,,84,73,78,0
10701,9/21/1940,41.148,,27.77777778,23.33333333,25.55555556,0,,40,9,21,1.62,,,82,74,78,0
10701,9/22/1940,0.254,,30,23.33333333,26.66666667,0,,40,9,22,0.01,,,86,74,80,0
10701,9/23/1940,0.508,,32.22222222,22.22222222,27.22222222,0,,40,9,23,0.02,,,90,72,81,0
10701,9/24/1940,T,,32.22222222,22.77777778,27.77777778,0,,40,9,24,T,,,90,73,82,0
10701,9/25/1940,0,,32.77777778,23.88888889,28.33333333,0,,40,9,25,0,,,91,75,83,0
10701,9/26/1940,19.812,,26.66666667,22.77777778,24.44444444,0,,40,9,26,0.78,,,80,73,76,0
10701,9/27/1940,0.254,,28.88888889,23.33333333,26.11111111,0,,40,9,27,0.01,,,84,74,79,0
10701,9/28/1940,0,,31.11111111,23.88888889,27.77777778,0,,40,9,28,0,,,88,75,82,0
10701,9/29/1940,26.416,,31.11111111,21.66666667,26.66666667,0,,40,9,29,1.04,,,88,71,80,0
10701,9/30/1940,0,,28.88888889,21.11111111,25,0,,40,9,30,0,,,84,70,77,0
10701,10/1/1940,1.27,,30,23.33333333,26.66666667,0,,40,10,1,0.05,,,86,74,80,0
10701,10/2/1940,T,,30.55555556,22.22222222,26.66666667,0,,40,10,2,T,,,87,72,80,0
10701,10/3/1940,17.78,,32.22222222,22.77777778,27.77777778,0,,40,10,3,0.7,,,90,73,82,0
10701,10/4/1940,6.35,,28.88888889,23.33333333,26.11111111,0,,40,10,4,0.25,,,84,74,79,0
10701,10/5/1940,6.35,,28.33333333,23.88888889,26.11111111,0,,40,10,5,0.25,,,83,75,79,0
10701,10/6/1940,18.796,,28.33333333,23.88888889,26.11111111,0,,40,10,6,0.74,,,83,75,79,0
10701,10/7/1940,0.508,,28.88888889,21.11111111,25,0,,40,10,7,0.02,,,84,70,77,0
10701,10/8/1940,T,,30,26.11111111,27.77777778,0,,40,10,8,T,,,86,79,82,0
10701,10/9/1940,1.524,,29.44444444,25.55555556,27.77777778,0,,40,10,9,0.06,,,85,78,82,0
10701,10/10/1940,9.144,,30.55555556,22.77777778,26.66666667,0,,40,10,10,0.36,,,87,73,80,0
10701,10/11/1940,5.08,,31.66666667,23.33333333,27.77777778,0,,40,10,11,0.2,,,89,74,82,0
10701,10/12/1940,9.144,,29.44444444,21.11111111,25.55555556,0,,40,10,12,0.36,,,85,70,78,0
10701,10/13/1940,T,,28.33333333,22.22222222,25.55555556,0,,40,10,13,T,,,83,72,78,0
10701,10/14/1940,26.416,,30.55555556,22.77777778,27.22222222,0,,40,10,14,1.04,,,87,73,81,0
10701,10/15/1940,T,,31.66666667,22.77777778,27.22222222,0,,40,10,15,T,,,89,73,81,0
10701,10/16/1940,17.78,,32.77777778,23.33333333,27.77777778,0,,40,10,16,0.7,,,91,74,82,0
10701,10/17/1940,0.762,,32.22222222,23.33333333,27.77777778,0,,40,10,17,0.03,,,90,74,82,0
10701,10/18/1940,2.54,,29.44444444,22.77777778,26.11111111,0,,40,10,18,0.1,,,85,73,79,0
10701,10/19/1940,T,,28.88888889,22.22222222,25.55555556,0,,40,10,19,T,,,84,72,78,0
10701,10/20/1940,1.27,,29.44444444,22.22222222,25.55555556,0,,40,10,20,0.05,,,85,72,78,0
10701,10/21/1940,2.54,,30,23.33333333,26.66666667,0,,40,10,21,0.1,,,86,74,80,0
10701,10/22/1940,1.016,,28.88888889,22.22222222,25.55555556,0,,40,10,22,0.04,,,84,72,78,0
10701,10/23/1940,0,,27.22222222,24.44444444,25.55555556,0,,40,10,23,0,,,81,76,78,0
10701,10/24/1940,T,,30,23.33333333,26.66666667,0,,40,10,24,T,,,86,74,80,0
10701,10/25/1940,11.684,,30,23.33333333,26.66666667,0,,40,10,25,0.46,,,86,74,80,0
10701,10/26/1940,7.112,,28.88888889,23.33333333,26.11111111,0,,40,10,26,0.28,,,84,74,79,0
10701,10/27/1940,6.35,,30,22.77777778,26.66666667,0,,40,10,27,0.25,,,86,73,80,0
10701,10/28/1940,0,,31.66666667,22.22222222,26.66666667,0,,40,10,28,0,,,89,72,80,0
10701,10/29/1940,2.794,,32.22222222,22.22222222,27.22222222,0,,40,10,29,0.11,,,90,72,81,0
10701,10/30/1940,0.254,,31.11111111,23.88888889,27.77777778,0,,40,10,30,0.01,,,88,75,82,0
10701,10/31/1940,5.08,,31.66666667,23.88888889,27.77777778,0,,40,10,31,0.2,,,89,75,82,0
10701,11/1/1940,T,,31.66666667,22.22222222,26.66666667,0,,40,11,1,T,,,89,72,80,0
10701,11/2/1940,2.032,,33.33333333,24.44444444,28.88888889,0,,40,11,2,0.08,,,92,76,84,0
10701,11/3/1940,0.762,,33.33333333,24.44444444,28.88888889,0,,40,11,3,0.03,,,92,76,84,0
10701,11/4/1940,0,,32.22222222,23.88888889,27.77777778,0,,40,11,4,0,,,90,75,82,0
10701,11/5/1940,42.164,,31.11111111,22.77777778,26.66666667,0,,40,11,5,1.66,,,88,73,80,0
10701,11/6/1940,7.62,,31.11111111,23.33333333,27.22222222,0,,40,11,6,0.3,,,88,74,81,0
10701,11/7/1940,0,,31.11111111,23.33333333,27.22222222,0,,40,11,7,0,,,88,74,81,0
10701,11/8/1940,0,,32.22222222,22.22222222,27.22222222,0,,40,11,8,0,,,90,72,81,0
10701,11/9/1940,T,,31.11111111,22.77777778,26.66666667,0,,40,11,9,T,,,88,73,80,0
10701,11/10/1940,27.94,,30.55555556,22.22222222,26.66666667,0,,40,11,10,1.1,,,87,72,80,0
10701,11/11/1940,25.4,,31.11111111,23.88888889,27.77777778,0,,40,11,11,1,,,88,75,82,0
10701,11/12/1940,10.668,,29.44444444,23.33333333,26.66666667,0,,40,11,12,0.42,,,85,74,80,0
10701,11/13/1940,29.21,,28.33333333,22.77777778,25.55555556,0,,40,11,13,1.15,,,83,73,78,0
10701,11/14/1940,T,,28.33333333,21.66666667,25,0,,40,11,14,T,,,83,71,77,0
10701,11/15/1940,3.556,,30.55555556,21.66666667,26.11111111,0,,40,11,15,0.14,,,87,71,79,0
10701,11/16/1940,1.778,,30,22.77777778,26.66666667,0,,40,11,16,0.07,,,86,73,80,0
10701,11/17/1940,0,,27.77777778,23.33333333,25.55555556,0,,40,11,17,,,,82,74,78,0
10701,11/18/1940,0,,30,22.77777778,26.66666667,0,,40,11,18,0,,,86,73,80,0
10701,11/19/1940,0,,33.33333333,23.33333333,28.33333333,0,,40,11,19,0,,,92,74,83,0
10701,11/20/1940,2.54,,28.33333333,23.88888889,26.11111111,0,,40,11,20,0.1,,,83,75,79,0
10701,11/21/1940,0.254,,28.33333333,22.22222222,25.55555556,0,,40,11,21,0.01,,,83,72,78,0
10701,11/22/1940,2.032,,28.88888889,22.77777778,25.55555556,0,,40,11,22,0.08,,,84,73,78,0
10701,11/23/1940,21.844,,32.22222222,23.33333333,27.77777778,0,,40,11,23,0.86,,,90,74,82,0
10701,11/24/1940,6.858,,30,22.77777778,26.66666667,0,,40,11,24,0.27,,,86,73,80,0
10701,11/25/1940,0.508,,28.33333333,22.77777778,25.55555556,0,,40,11,25,0.02,,,83,73,78,0
10701,11/26/1940,0,,30,21.11111111,25.55555556,0,,40,11,26,0,,,86,70,78,0
10701,11/27/1940,0.254,,31.11111111,23.33333333,27.22222222,0,,40,11,27,0.01,,,88,74,81,0
10701,11/28/1940,0.508,,31.11111111,23.88888889,27.77777778,0,,40,11,28,0.02,,,88,75,82,0
10701,11/29/1940,T,,32.77777778,23.33333333,27.77777778,0,,40,11,29,T,,,91,74,82,0
10701,11/30/1940,0,,33.33333333,23.88888889,28.88888889,0,,40,11,30,0,,,92,75,84,0
10701,12/1/1940,0,,33.33333333,22.77777778,27.77777778,0,,40,12,1,0,,,92,73,82,0
10701,12/2/1940,0,,32.22222222,24.44444444,28.33333333,0,,40,12,2,0,,,90,76,83,0
10701,12/3/1940,15.748,,32.77777778,23.33333333,27.77777778,0,,40,12,3,0.62,,,91,74,82,0
10701,12/4/1940,0,,31.66666667,25,28.33333333,0,,40,12,4,0,,,89,77,83,0
10701,12/5/1940,0,,32.22222222,22.22222222,27.22222222,0,,40,12,5,0,,,90,72,81,0
10701,12/6/1940,0,,33.33333333,22.22222222,27.77777778,0,,40,12,6,0,,,92,72,82,0
10701,12/7/1940,0.508,,32.22222222,22.77777778,27.77777778,0,,40,12,7,0.02,,,90,73,82,0
10701,12/8/1940,T,,31.11111111,22.77777778,26.66666667,0,,40,12,8,T,,,88,73,80,0
10701,12/9/1940,T,,33.33333333,23.33333333,28.33333333,0,,40,12,9,T,,,92,74,83,0
10701,12/10/1940,T,,32.22222222,23.33333333,27.77777778,0,,40,12,10,T,,,90,74,82,0
10701,12/11/1940,T,,33.33333333,23.88888889,27.77777778,0,,40,12,11,T,,,92,75,82,0
10701,12/12/1940,0,,33.88888889,23.88888889,28.88888889,0,,40,12,12,0,,,93,75,84,0
10701,12/13/1940,0,,32.22222222,25,28.88888889,0,,40,12,13,0,,,90,77,84,0
10701,12/14/1940,0,,32.77777778,23.88888889,28.33333333,0,,40,12,14,0,,,91,75,83,0
10701,12/15/1940,0,,33.33333333,24.44444444,28.88888889,0,,40,12,15,0,,,92,76,84,0
10701,12/16/1940,0.254,,31.66666667,24.44444444,27.77777778,0,,40,12,16,0.01,,,89,76,82,0
10701,12/17/1940,1.524,,32.77777778,23.88888889,28.33333333,0,,40,12,17,0.06,,,91,75,83,0
10701,12/18/1940,0,,31.66666667,23.33333333,27.77777778,0,,40,12,18,0,,,89,74,82,0
10701,12/19/1940,0,,31.11111111,23.88888889,27.77777778,0,,40,12,19,0,,,88,75,82,0
10701,12/20/1940,0,,32.22222222,23.88888889,27.77777778,0,,40,12,20,0,,,90,75,82,0
10701,12/21/1940,0,,33.33333333,22.22222222,27.77777778,0,,40,12,21,0,,,92,72,82,0
10701,12/22/1940,0,,32.22222222,22.77777778,27.77777778,0,,40,12,22,0,,,90,73,82,0
10701,12/23/1940,0,,32.22222222,22.22222222,27.22222222,0,,40,12,23,0,,,90,72,81,0
10701,12/24/1940,5.08,,31.66666667,22.22222222,26.66666667,0,,40,12,24,0.2,,,89,72,80,0
10701,12/25/1940,T,,32.77777778,22.22222222,27.77777778,0,,40,12,25,T,,,91,72,82,0
10701,12/26/1940,0,,30.55555556,21.66666667,26.11111111,0,,40,12,26,0,,,87,71,79,0
10701,12/27/1940,1.016,,30,23.33333333,26.66666667,0,,40,12,27,0.04,,,86,74,80,0
10701,12/28/1940,0,,32.22222222,23.33333333,27.77777778,0,,40,12,28,0,,,90,74,82,0
10701,12/29/1940,T,,31.11111111,23.33333333,27.22222222,0,,40,12,29,T,,,88,74,81,0
10701,12/30/1940,T,,31.66666667,23.33333333,27.77777778,0,,40,12,30,T,,,89,74,82,0
10701,12/31/1940,0,,32.77777778,22.77777778,27.77777778,0,,40,12,31,0,,,91,73,82,0
10701,1/1/1941,0,,32.22222222,22.77777778,27.77777778,0,,41,1,1,0,,,90,73,82,0
10701,1/2/1941,0,,32.77777778,23.33333333,27.77777778,0,,41,1,2,0,,,91,74,82,0
10701,1/3/1941,0,,32.77777778,22.77777778,27.77777778,0,,41,1,3,0,,,91,73,82,0
10701,1/4/1941,T,,32.77777778,23.33333333,27.77777778,0,,41,1,4,T,,,91,74,82,0
10701,1/5/1941,T,,30.55555556,21.66666667,26.11111111,0,,41,1,5,T,,,87,71,79,0
10701,1/6/1941,T,,32.22222222,21.11111111,26.66666667,0,,41,1,6,T,,,90,70,80,0
10701,1/7/1941,8.636,,30.55555556,21.66666667,26.11111111,0,,41,1,7,0.34,,,87,71,79,0
10701,1/8/1941,0,,32.22222222,22.77777778,27.77777778,0,,41,1,8,0,,,90,73,82,0
10701,1/9/1941,0,,32.77777778,22.77777778,27.77777778,0,,41,1,9,0,,,91,73,82,0
10701,1/10/1941,9.144,,28.33333333,20.55555556,24.44444444,0,,41,1,10,0.36,,,83,69,76,0
10701,1/11/1941,0,,27.77777778,21.66666667,24.44444444,0,,41,1,11,0,,,82,71,76,0
10701,1/12/1941,0,,30.55555556,22.22222222,26.66666667,0,,41,1,12,0,,,87,72,80,0
10701,1/13/1941,0,,31.11111111,21.66666667,26.66666667,0,,41,1,13,0,,,88,71,80,0
10701,1/14/1941,T,,29.44444444,22.22222222,25.55555556,0,,41,1,14,T,,,85,72,78,0
10701,1/15/1941,0,,32.77777778,22.77777778,27.77777778,0,,41,1,15,0,,,91,73,82,0
10701,1/16/1941,0,,32.22222222,23.88888889,27.77777778,0,,41,1,16,0,,,90,75,82,0
10701,1/17/1941,0,,32.22222222,23.33333333,27.77777778,0,,41,1,17,0,,,90,74,82,0
10701,1/18/1941,0,,33.33333333,23.33333333,28.33333333,0,,41,1,18,0,,,92,74,83,0
10701,1/19/1941,0,,32.77777778,23.88888889,28.33333333,0,,41,1,19,0,,,91,75,83,0
10701,1/20/1941,0,,32.22222222,22.77777778,27.77777778,0,,41,1,20,0,,,90,73,82,0
10701,1/21/1941,0,,32.77777778,22.77777778,27.77777778,0,,41,1,21,0,,,91,73,82,0
10701,1/22/1941,0,,33.33333333,22.22222222,27.77777778,0,,41,1,22,0,,,92,72,82,0
10701,1/23/1941,0,,32.77777778,22.77777778,27.77777778,0,,41,1,23,0,,,91,73,82,0
10701,1/24/1941,0,,33.33333333,23.33333333,28.33333333,0,,41,1,24,0,,,92,74,83,0
10701,1/25/1941,0,,33.33333333,22.77777778,27.77777778,0,,41,1,25,0,,,92,73,82,0
10701,1/26/1941,0,,32.77777778,23.33333333,27.77777778,0,,41,1,26,0,,,91,74,82,0
10701,1/27/1941,T,,30.55555556,23.33333333,26.66666667,0,,41,1,27,T,,,87,74,80,0
10701,1/28/1941,0,,27.77777778,22.22222222,25.55555556,0,,41,1,28,0,,,82,72,78,0
10701,1/29/1941,0,,32.22222222,22.22222222,27.22222222,0,,41,1,29,0,,,90,72,81,0
10701,1/30/1941,0,,31.11111111,22.77777778,26.66666667,0,,41,1,30,0,,,88,73,80,0
10701,1/31/1941,0,,30.55555556,22.77777778,26.66666667,0,,41,1,31,0,,,87,73,80,0
10701,2/1/1941,3.048,,28.88888889,23.88888889,26.66666667,0,,41,2,1,0.12,,,84,75,80,0
10701,2/2/1941,T,,33.88888889,23.33333333,28.88888889,0,,41,2,2,T,,,93,74,84,0
10701,2/3/1941,0,,33.33333333,22.77777778,27.77777778,0,,41,2,3,0,,,92,73,82,0
10701,2/4/1941,0,,33.33333333,22.77777778,27.77777778,0,,41,2,4,0,,,92,73,82,0
10701,2/5/1941,0,,33.33333333,23.88888889,28.88888889,0,,41,2,5,0,,,92,75,84,0
10701,2/6/1941,0,,33.88888889,23.88888889,28.88888889,0,,41,2,6,0,,,93,75,84,0
10701,2/7/1941,0,,33.33333333,22.77777778,27.77777778,0,,41,2,7,0,,,92,73,82,0
10701,2/8/1941,0,,32.77777778,22.22222222,27.77777778,0,,41,2,8,0,,,91,72,82,0
10701,2/9/1941,0,,30,22.22222222,26.11111111,0,,41,2,9,0,,,86,72,79,0
10701,2/10/1941,1.778,,31.66666667,22.77777778,27.22222222,0,,41,2,10,0.07,,,89,73,81,0
10701,2/11/1941,0,,32.77777778,22.77777778,27.77777778,0,,41,2,11,,,,91,73,82,0
10701,2/12/1941,0,,32.77777778,22.77777778,27.77777778,0,,41,2,12,,,,91,73,82,0
10701,2/13/1941,T,,32.22222222,23.88888889,27.77777778,0,,41,2,13,T,,,90,75,82,0
10701,2/14/1941,T,,32.77777778,23.33333333,27.77777778,0,,41,2,14,T,,,91,74,82,0
10701,2/15/1941,0,,30.55555556,23.33333333,26.66666667,0,,41,2,15,,,,87,74,80,0
10701,2/16/1941,0,,32.22222222,23.33333333,27.77777778,0,,41,2,16,,,,90,74,82,0
10701,2/17/1941,0,,32.22222222,22.22222222,27.22222222,0,,41,2,17,0,,,90,72,81,0
10701,2/18/1941,0,,33.88888889,23.33333333,28.88888889,0,,41,2,18,0,,,93,74,84,0
10701,2/19/1941,0,,32.77777778,23.33333333,27.77777778,0,,41,2,19,0,,,91,74,82,0
10701,2/20/1941,0,,34.44444444,23.33333333,28.88888889,0,,41,2,20,0,,,94,74,84,0
10701,2/21/1941,0,,34.44444444,25,30,0,,41,2,21,0,,,94,77,86,0
10701,2/22/1941,0,,31.66666667,23.88888889,27.77777778,0,,41,2,22,0,,,89,75,82,0
10701,2/23/1941,0,,31.66666667,24.44444444,27.77777778,0,,41,2,23,0,,,89,76,82,0
10701,2/24/1941,0,,33.88888889,23.88888889,28.88888889,0,,41,2,24,0,,,93,75,84,0
10701,2/25/1941,0,,31.66666667,23.33333333,27.77777778,0,,41,2,25,0,,,89,74,82,0
10701,2/26/1941,0,,33.33333333,23.88888889,28.88888889,0,,41,2,26,0,,,92,75,84,0
10701,2/27/1941,0,,32.22222222,24.44444444,28.33333333,0,,41,2,27,0,,,90,76,83,0
10701,2/28/1941,0,,32.77777778,24.44444444,28.88888889,0,,41,2,28,0,,,91,76,84,0
10701,3/1/1941,2.032,,30.55555556,22.77777778,26.66666667,0,,41,3,1,0.08,,,87,73,80,0
10701,3/2/1941,2.794,,28.33333333,22.77777778,25.55555556,0,,41,3,2,0.11,,,83,73,78,0
10701,3/3/1941,T,,29.44444444,22.77777778,26.11111111,0,,41,3,3,T,,,85,73,79,0
10701,3/4/1941,0,,32.77777778,23.33333333,27.77777778,0,,41,3,4,0,,,91,74,82,0
10701,3/5/1941,0,,33.33333333,24.44444444,28.88888889,0,,41,3,5,0,,,92,76,84,0
10701,3/6/1941,0,,33.88888889,22.77777778,28.33333333,0,,41,3,6,0,,,93,73,83,0
10701,3/7/1941,0,,33.88888889,22.77777778,28.33333333,0,,41,3,7,0,,,93,73,83,0
10701,3/8/1941,0,,31.66666667,23.33333333,27.77777778,0,,41,3,8,0,,,89,74,82,0
10701,3/9/1941,0,,32.77777778,22.22222222,27.77777778,0,,41,3,9,0,,,91,72,82,0
10701,3/10/1941,0,,33.88888889,23.33333333,28.88888889,0,,41,3,10,0,,,93,74,84,0
10701,3/11/1941,0,,31.66666667,23.88888889,27.77777778,0,,41,3,11,0,,,89,75,82,0
10701,3/12/1941,0,,33.88888889,23.33333333,28.88888889,0,,41,3,12,0,,,93,74,84,0
10701,3/13/1941,0,,33.33333333,23.88888889,28.88888889,0,,41,3,13,0,,,92,75,84,0
10701,3/14/1941,0,,32.22222222,22.22222222,27.22222222,0,,41,3,14,0,,,90,72,81,0
10701,3/15/1941,0,,33.33333333,22.22222222,27.77777778,0,,41,3,15,0,,,92,72,82,0
10701,3/16/1941,0,,32.22222222,22.22222222,27.22222222,0,,41,3,16,0,,,90,72,81,0
10701,3/17/1941,T,,32.77777778,23.33333333,27.77777778,0,,41,3,17,T,,,91,74,82,0
10701,3/18/1941,0,,33.33333333,25,28.88888889,0,,41,3,18,0,,,92,77,84,0
10701,3/19/1941,0,,32.77777778,25,28.88888889,0,,41,3,19,0,,,91,77,84,0
10701,3/20/1941,0,,32.22222222,25,28.88888889,0,,41,3,20,0,,,90,77,84,0
10701,3/21/1941,0,,33.33333333,24.44444444,28.88888889,0,,41,3,21,0,,,92,76,84,0
10701,3/22/1941,0,,33.88888889,23.88888889,28.88888889,0,,41,3,22,0,,,93,75,84,0
10701,3/23/1941,0,,33.33333333,24.44444444,28.88888889,0,,41,3,23,0,,,92,76,84,0
10701,3/24/1941,0,,33.88888889,23.88888889,28.88888889,0,,41,3,24,0,,,93,75,84,0
10701,3/25/1941,0,,34.44444444,23.33333333,28.88888889,0,,41,3,25,0,,,94,74,84,0
10701,3/26/1941,0,,34.44444444,21.11111111,27.77777778,0,,41,3,26,0,,,94,70,82,0
10701,3/27/1941,0,,33.33333333,22.77777778,27.77777778,0,,41,3,27,0,,,92,73,82,0
10701,3/28/1941,0,,32.77777778,24.44444444,28.88888889,0,,41,3,28,0,,,91,76,84,0
10701,3/29/1941,0,,33.33333333,23.88888889,28.88888889,0,,41,3,29,0,,,92,75,84,0
10701,3/30/1941,0,,32.22222222,23.33333333,27.77777778,0,,41,3,30,0,,,90,74,82,0
10701,3/31/1941,T,,28.33333333,23.33333333,25.55555556,0,,41,3,31,T,,,83,74,78,0
10701,4/1/1941,T,,33.33333333,24.44444444,28.88888889,0,,41,4,1,T,,,92,76,84,0
10701,4/2/1941,0,,33.33333333,24.44444444,28.88888889,0,,41,4,2,0,,,92,76,84,0
10701,4/3/1941,0,,34.44444444,23.33333333,28.88888889,0,,41,4,3,0,,,94,74,84,0
10701,4/4/1941,T,,31.66666667,23.88888889,27.77777778,0,,41,4,4,T,,,89,75,82,0
10701,4/5/1941,0,,33.33333333,23.88888889,28.88888889,0,,41,4,5,0,,,92,75,84,0
10701,4/6/1941,0,,33.33333333,23.88888889,28.88888889,0,,41,4,6,0,,,92,75,84,0
10701,4/7/1941,T,,31.66666667,24.44444444,27.77777778,0,,41,4,7,T,,,89,76,82,0
10701,4/8/1941,T,,31.66666667,23.33333333,27.77777778,0,,41,4,8,T,,,89,74,82,0
10701,4/9/1941,11.684,,33.88888889,23.33333333,28.88888889,0,,41,4,9,0.46,,,93,74,84,0
10701,4/10/1941,T,,32.77777778,23.88888889,28.33333333,0,,41,4,10,T,,,91,75,83,0
10701,4/11/1941,1.524,,31.66666667,23.88888889,27.77777778,0,,41,4,11,0.06,,,89,75,82,0
10701,4/12/1941,T,,30,25,27.77777778,0,,41,4,12,T,,,86,77,82,0
10701,4/13/1941,0,,33.33333333,23.88888889,28.88888889,0,,41,4,13,0,,,92,75,84,0
10701,4/14/1941,0,,32.77777778,22.77777778,27.77777778,0,,41,4,14,0,,,91,73,82,0
10701,4/15/1941,T,,33.33333333,23.33333333,28.33333333,0,,41,4,15,T,,,92,74,83,0
10701,4/16/1941,0,,32.77777778,24.44444444,28.88888889,0,,41,4,16,0,,,91,76,84,0
10701,4/17/1941,0,,33.88888889,24.44444444,28.88888889,0,,41,4,17,0,,,93,76,84,0
10701,4/18/1941,0,,35,24.44444444,30,0,,41,4,18,0,,,95,76,86,0
10701,4/19/1941,0,,35.55555556,24.44444444,30,0,,41,4,19,0,,,96,76,86,0
10701,4/20/1941,0,,35,25.55555556,30,0,,41,4,20,0,,,95,78,86,0
10701,4/21/1941,6.35,,33.88888889,25,29.44444444,0,,41,4,21,0.25,,,93,77,85,0
10701,4/22/1941,0.508,,33.33333333,23.88888889,28.88888889,0,,41,4,22,0.02,,,92,75,84,0
10701,4/23/1941,0,,34.44444444,24.44444444,29.44444444,0,,41,4,23,0,,,94,76,85,0
10701,4/24/1941,0,,34.44444444,25.55555556,30,0,,41,4,24,0,,,94,78,86,0
10701,4/25/1941,17.018,,33.33333333,25.55555556,29.44444444,0,,41,4,25,0.67,,,92,78,85,0
10701,4/26/1941,0,,33.33333333,25.55555556,29.44444444,0,,41,4,26,0,,,92,78,85,0
10701,4/27/1941,4.064,,34.44444444,25,30,0,,41,4,27,0.16,,,94,77,86,0
10701,4/28/1941,17.78,,33.88888889,24.44444444,28.88888889,0,,41,4,28,0.7,,,93,76,84,0
10701,4/29/1941,T,,30,23.88888889,26.66666667,0,,41,4,29,T,,,86,75,80,0
10701,4/30/1941,T,,30,24.44444444,27.22222222,0,,41,4,30,T,,,86,76,81,0
10701,5/1/1941,T,,30.55555556,23.88888889,27.22222222,0,,41,5,1,T,,,87,75,81,0
10701,5/2/1941,0,,29.44444444,23.88888889,26.66666667,0,,41,5,2,0,,,85,75,80,0
10701,5/3/1941,T,,32.77777778,23.33333333,27.77777778,0,,41,5,3,T,,,91,74,82,0
10701,5/4/1941,0,,32.22222222,23.88888889,27.77777778,0,,41,5,4,0,,,90,75,82,0
10701,5/5/1941,15.24,,31.66666667,24.44444444,27.77777778,0,,41,5,5,0.6,,,89,76,82,0
10701,5/6/1941,7.112,,28.33333333,23.33333333,25.55555556,0,,41,5,6,0.28,,,83,74,78,0
10701,5/7/1941,0,,33.33333333,22.77777778,27.77777778,0,,41,5,7,0,,,92,73,82,0
10701,5/8/1941,1.27,,32.77777778,23.88888889,28.33333333,0,,41,5,8,0.05,,,91,75,83,0
10701,5/9/1941,26.67,,30,23.88888889,26.66666667,0,,41,5,9,1.05,,,86,75,80,0
10701,5/10/1941,24.13,,31.66666667,23.33333333,27.77777778,0,,41,5,10,0.95,,,89,74,82,0
10701,5/11/1941,29.718,,30.55555556,22.22222222,26.66666667,0,,41,5,11,1.17,,,87,72,80,0
10701,5/12/1941,T,,33.33333333,23.33333333,28.33333333,0,,41,5,12,T,,,92,74,83,0
10701,5/13/1941,T,,32.77777778,23.88888889,28.33333333,0,,41,5,13,T,,,91,75,83,0
10701,5/14/1941,8.128,,31.11111111,23.88888889,27.77777778,0,,41,5,14,0.32,,,88,75,82,0
10701,5/15/1941,0,,35,23.88888889,29.44444444,0,,41,5,15,0,,,95,75,85,0
10701,5/16/1941,0,,35,26.11111111,30.55555556,0,,41,5,16,0,,,95,79,87,0
10701,5/17/1941,0,,34.44444444,25.55555556,30,0,,41,5,17,0,,,94,78,86,0
10701,5/18/1941,24.384,,33.88888889,25.55555556,30,0,,41,5,18,0.96,,,93,78,86,0
10701,5/19/1941,25.654,,34.44444444,26.66666667,30.55555556,0,,41,5,19,1.01,,,94,80,87,0
10701,5/20/1941,0,,31.66666667,26.11111111,28.88888889,0,,41,5,20,0,,,89,79,84,0
10701,5/21/1941,0,,32.77777778,25.55555556,28.88888889,0,,41,5,21,0,,,91,78,84,0
10701,5/22/1941,0,,34.44444444,24.44444444,29.44444444,0,,41,5,22,0,,,94,76,85,0
10701,5/23/1941,0,,32.77777778,24.44444444,28.88888889,0,,41,5,23,0,,,91,76,84,0
10701,5/24/1941,8.128,,33.88888889,25.55555556,30,0,,41,5,24,0.32,,,93,78,86,0
10701,5/25/1941,61.976,,30.55555556,22.77777778,26.66666667,0,,41,5,25,2.44,,,87,73,80,0
10701,5/26/1941,10.414,,28.33333333,23.88888889,26.11111111,0,,41,5,26,0.41,,,83,75,79,0
10701,5/27/1941,2.54,,30,24.44444444,27.22222222,0,,41,5,27,0.1,,,86,76,81,0
10701,5/28/1941,2.032,,32.77777778,24.44444444,28.88888889,0,,41,5,28,0.08,,,91,76,84,0
10701,5/29/1941,T,,31.11111111,25,27.77777778,0,,41,5,29,T,,,88,77,82,0
10701,5/30/1941,0,,32.77777778,24.44444444,28.88888889,0,,41,5,30,0,,,91,76,84,0
